   # 1:time (constant)	2:frequency	3:filter1 (low)	4:filter2	5:filter3   6:filter4	7:filter5	8:filter6	9:filter7	10:filter8	11:filter9  12:filter10 (middle)	13:filter11	14:filter12	15:filter13	16:filter14 (high)
   5.0000000e-01   9.4000000e+01   1.0278956e+00   3.6823442e-02   3.0521288e-03   5.0393395e-04   1.3113465e-04   4.6495301e-05   2.0510248e-05   1.0600664e-05   6.1580822e-06   3.9026159e-06   2.6392499e-06   1.8728186e-06   1.3758715e-06   1.0347838e-06
   5.0000000e-01   9.5000000e+01   1.1347938e+00   4.0081227e-02   3.2445994e-03   5.2724949e-04   1.3571640e-04   4.7743851e-05   2.0938070e-05   1.0773743e-05   6.2373420e-06   3.9425217e-06   2.6608856e-06   1.8852601e-06   1.3833740e-06   1.0394873e-06
   5.0000000e-01   9.6000000e+01   1.2513595e+00   4.3648513e-02   3.4503845e-03   5.5176109e-04   1.4047939e-04   4.9031870e-05   2.1377047e-05   1.0950652e-05   6.3181299e-06   3.9831133e-06   2.6828597e-06   1.8978816e-06   1.3909785e-06   1.0442516e-06
   5.0000000e-01   9.7000000e+01   1.3781037e+00   4.7556344e-02   3.6704869e-03   5.7753591e-04   1.4543144e-04   5.0360698e-05   2.1827482e-05   1.1131476e-05   6.4004729e-06   4.0244006e-06   2.7051760e-06   1.9106849e-06   1.3986858e-06   1.0490772e-06
   5.0000000e-01   9.8000000e+01   1.5154815e+00   5.1838975e-02   3.9059909e-03   6.0464523e-04   1.5058075e-04   5.1731725e-05   2.2289688e-05   1.1316300e-05   6.4843989e-06   4.0663937e-06   2.7278385e-06   1.9236718e-06   1.4064967e-06   1.0539643e-06
   5.0000000e-01   9.9000000e+01   1.6638699e+00   5.6534204e-02   4.1580693e-03   6.3316472e-04   1.5593588e-04   5.3146393e-05   2.2763986e-05   1.1505213e-05   6.5699360e-06   4.1091028e-06   2.7508514e-06   1.9368439e-06   1.4144120e-06   1.0589134e-06
   5.0000000e-01   1.0000000e+02   1.8235434e+00   6.1683734e-02   4.4279910e-03   6.6317470e-04   1.6150582e-04   5.4606201e-05   2.3250708e-05   1.1698306e-05   6.6571132e-06   4.1525384e-06   2.7742187e-06   1.9502030e-06   1.4224325e-06   1.0639248e-06
   5.0000000e-01   1.0100000e+02   1.9946465e+00   6.7333570e-02   4.7171295e-03   6.9476049e-04   1.6729999e-04   5.6112703e-05   2.3750196e-05   1.1895671e-05   6.7459601e-06   4.1967111e-06   2.7979447e-06   1.9637510e-06   1.4305590e-06   1.0689990e-06
   5.0000000e-01   1.0200000e+02   2.1771641e+00   7.3534459e-02   5.0269721e-03   7.2801272e-04   1.7332826e-04   5.7667512e-05   2.4262802e-05   1.2097404e-05   6.8365070e-06   4.2416317e-06   2.8220337e-06   1.9774896e-06   1.4387923e-06   1.0741363e-06
   5.0000000e-01   1.0300000e+02   2.3708911e+00   8.0342357e-02   5.3591299e-03   7.6302770e-04   1.7960096e-04   5.9272304e-05   2.4788891e-05   1.2303602e-05   6.9287847e-06   4.2873114e-06   2.8464900e-06   1.9914208e-06   1.4471334e-06   1.0793372e-06
   5.0000000e-01   1.0400000e+02   2.5754013e+00   8.7818952e-02   5.7153486e-03   7.9990777e-04   1.8612895e-04   6.0928819e-05   2.5328836e-05   1.2514366e-05   7.0228249e-06   4.3337613e-06   2.8713181e-06   2.0055464e-06   1.4555830e-06   1.0846020e-06
   5.0000000e-01   1.0500000e+02   2.7900168e+00   9.6032217e-02   6.0975206e-03   8.3876177e-04   1.9292360e-04   6.2638864e-05   2.5883026e-05   1.2729799e-05   7.1186598e-06   4.3809930e-06   2.8965224e-06   2.0198683e-06   1.4641420e-06   1.0899312e-06
   5.0000000e-01   1.0600000e+02   3.0137807e+00   1.0505703e-01   6.5076981e-03   8.7970543e-04   1.9999683e-04   6.4404316e-05   2.6451859e-05   1.2950007e-05   7.2163226e-06   4.4290183e-06   2.9221076e-06   2.0343885e-06   1.4728113e-06   1.0953252e-06
   5.0000000e-01   1.0700000e+02   3.2454335e+00   1.1497580e-01   6.9481074e-03   9.2286184e-04   2.0736115e-04   6.6227125e-05   2.7035746e-05   1.3175097e-05   7.3158469e-06   4.4778489e-06   2.9480784e-06   2.0491090e-06   1.4815918e-06   1.1007844e-06
   5.0000000e-01   1.0800000e+02   3.4833964e+00   1.2587920e-01   7.4211644e-03   9.6836200e-04   2.1502969e-04   6.8109314e-05   2.7635112e-05   1.3405181e-05   7.4172672e-06   4.5274972e-06   2.9744395e-06   2.0640318e-06   1.4904844e-06   1.1063093e-06
   5.0000000e-01   1.0900000e+02   3.7257630e+00   1.3786690e-01   7.9294917e-03   1.0163453e-03   2.2301622e-04   7.0052988e-05   2.8250395e-05   1.3640374e-05   7.5206188e-06   4.5779755e-06   3.0011957e-06   2.0791588e-06   1.4994900e-06   1.1119002e-06
   5.0000000e-01   1.1000000e+02   3.9703016e+00   1.5104839e-01   8.4759377e-03   1.0669603e-03   2.3133520e-04   7.2060334e-05   2.8882046e-05   1.3880793e-05   7.6259378e-06   4.6292965e-06   3.0283519e-06   2.0944922e-06   1.5086096e-06   1.1175576e-06
   5.0000000e-01   1.1100000e+02   4.2144700e+00   1.6554377e-01   9.0635964e-03   1.1203648e-03   2.4000180e-04   7.4133622e-05   2.9530532e-05   1.4126557e-05   7.7332611e-06   4.6814731e-06   3.0559132e-06   2.1100341e-06   1.5178440e-06   1.1232820e-06
   5.0000000e-01   1.1200000e+02   4.4554449e+00   1.8148469e-01   9.6958305e-03   1.1767275e-03   2.4903194e-04   7.6275215e-05   3.0196333e-05   1.4377791e-05   7.8426262e-06   4.7345183e-06   3.0838845e-06   2.1257866e-06   1.5271943e-06   1.1290739e-06
   5.0000000e-01   1.1300000e+02   4.6901662e+00   1.9901526e-01   1.0376295e-02   1.2362275e-03   2.5844236e-04   7.8487565e-05   3.0879945e-05   1.4634620e-05   7.9540718e-06   4.7884456e-06   3.1122712e-06   2.1417519e-06   1.5366614e-06   1.1349336e-06
   5.0000000e-01   1.1400000e+02   4.9153966e+00   2.1829298e-01   1.1108967e-02   1.2990563e-03   2.6825063e-04   8.0773225e-05   3.1581881e-05   1.4897176e-05   8.0676373e-06   4.8432687e-06   3.1410784e-06   2.1579321e-06   1.5462463e-06   1.1408616e-06
   5.0000000e-01   1.1500000e+02   5.1277955e+00   2.3948973e-01   1.1898168e-02   1.3654176e-03   2.7847519e-04   8.3134846e-05   3.2302669e-05   1.5165591e-05   8.1833628e-06   4.8990013e-06   3.1703114e-06   2.1743296e-06   1.5559500e-06   1.1468585e-06
   5.0000000e-01   1.1600000e+02   5.3240062e+00   2.6279273e-01   1.2748607e-02   1.4355289e-03   2.8913545e-04   8.5575187e-05   3.3042854e-05   1.5440003e-05   8.3012896e-06   4.9556579e-06   3.1999757e-06   2.1909465e-06   1.5657735e-06   1.1529246e-06
   5.0000000e-01   1.1700000e+02   5.5007520e+00   2.8840547e-01   1.3665404e-02   1.5096221e-03   3.0025178e-04   8.8097116e-05   3.3802999e-05   1.5720551e-05   8.4214598e-06   5.0132527e-06   3.2300769e-06   2.2077852e-06   1.5757178e-06   1.1590605e-06
   5.0000000e-01   1.1800000e+02   5.6549388e+00   3.1654865e-01   1.4654139e-02   1.5879447e-03   3.1184560e-04   9.0703614e-05   3.4583685e-05   1.6007382e-05   8.5439163e-06   5.0718004e-06   3.2606206e-06   2.2248480e-06   1.5857840e-06   1.1652667e-06
   5.0000000e-01   1.1900000e+02   5.7837585e+00   3.4746100e-01   1.5720886e-02   1.6707608e-03   3.2393943e-04   9.3397786e-05   3.5385513e-05   1.6300642e-05   8.6687031e-06   5.1313162e-06   3.2916123e-06   2.2421372e-06   1.5959731e-06   1.1715436e-06
   5.0000000e-01   1.2000000e+02   5.8847879e+00   3.8139999e-01   1.6872265e-02   1.7583526e-03   3.3655694e-04   9.6182857e-05   3.6209100e-05   1.6600484e-05   8.7958653e-06   5.1918154e-06   3.3230581e-06   2.2596553e-06   1.6062862e-06   1.1778918e-06
   5.0000000e-01   1.2100000e+02   5.9560779e+00   4.1864242e-01   1.8115489e-02   1.8510213e-03   3.4972303e-04   9.9062187e-05   3.7055087e-05   1.6907064e-05   8.9254488e-06   5.2533134e-06   3.3549637e-06   2.2774047e-06   1.6167243e-06   1.1843118e-06
   5.0000000e-01   1.2200000e+02   5.9962277e+00   4.5948476e-01   1.9458424e-02   1.9490887e-03   3.6346388e-04   1.0203927e-04   3.7924134e-05   1.7220543e-05   9.0575006e-06   5.3158262e-06   3.3873352e-06   2.2953879e-06   1.6272886e-06   1.1908040e-06
   5.0000000e-01   1.2300000e+02   6.0044395e+00   5.0424326e-01   2.0909645e-02   2.0528987e-03   3.7780707e-04   1.0511774e-04   3.8816922e-05   1.7541085e-05   9.1920688e-06   5.3793700e-06   3.4201787e-06   2.3136074e-06   1.6379802e-06   1.1973690e-06
   5.0000000e-01   1.2400000e+02   5.9805500e+00   5.5325367e-01   2.2478505e-02   2.1628189e-03   3.9278158e-04   1.0830138e-04   3.9734155e-05   1.7868860e-05   9.3292026e-06   5.4439614e-06   3.4535003e-06   2.3320658e-06   1.6488002e-06   1.2040073e-06
   5.0000000e-01   1.2500000e+02   5.9250369e+00   6.0687055e-01   2.4175207e-02   2.2792424e-03   4.0841793e-04   1.1159414e-04   4.0676561e-05   1.8204040e-05   9.4689522e-06   5.5096171e-06   3.4873065e-06   2.3507656e-06   1.6597497e-06   1.2107195e-06
   5.0000000e-01   1.2600000e+02   5.8390001e+00   6.6546610e-01   2.6010886e-02   2.4025898e-03   4.2474826e-04   1.1500011e-04   4.1644890e-05   1.8546806e-05   9.6113690e-06   5.5763543e-06   3.5216035e-06   2.3697094e-06   1.6708299e-06   1.2175060e-06
   5.0000000e-01   1.2700000e+02   5.7241181e+00   7.2942827e-01   2.7997693e-02   2.5333108e-03   4.4180638e-04   1.1852356e-04   4.2639918e-05   1.8897339e-05   9.7565056e-06   5.6441904e-06   3.5563980e-06   2.3889000e-06   1.6820419e-06   1.2243675e-06
   5.0000000e-01   1.2800000e+02   5.5825839e+00   7.9915823e-01   3.0148895e-02   2.6718869e-03   4.5962792e-04   1.2216894e-04   4.3662446e-05   1.9255828e-05   9.9044157e-06   5.7131434e-06   3.5916966e-06   2.4083400e-06   1.6933870e-06   1.2313045e-06
   5.0000000e-01   1.2900000e+02   5.4170220e+00   8.7506689e-01   3.2478974e-02   2.8188336e-03   4.7825042e-04   1.2594088e-04   4.4713303e-05   1.9622466e-05   1.0055154e-05   5.7832313e-06   3.6275060e-06   2.4280322e-06   1.7048664e-06   1.2383175e-06
   5.0000000e-01   1.3000000e+02   5.2303947e+00   9.5757051e-01   3.5003743e-02   2.9747029e-03   4.9771341e-04   1.2984421e-04   4.5793344e-05   1.9997451e-05   1.0208778e-05   5.8544728e-06   3.6638330e-06   2.4479794e-06   1.7164812e-06   1.2454072e-06
   5.0000000e-01   1.3100000e+02   5.0258990e+00   1.0470851e+00   3.7740475e-02   3.1400859e-03   5.1805854e-04   1.3388395e-04   4.6903452e-05   2.0380988e-05   1.0365343e-05   5.9268866e-06   3.7006847e-06   2.4681843e-06   1.7282327e-06   1.2525740e-06
   5.0000000e-01   1.3200000e+02   4.8068642e+00   1.1440197e+00   4.0708032e-02   3.3156165e-03   5.3932975e-04   1.3806534e-04   4.8044540e-05   2.0773286e-05   1.0524909e-05   6.0004920e-06   3.7380682e-06   2.4886499e-06   1.7401222e-06   1.2598186e-06
   5.0000000e-01   1.3300000e+02   4.5766510e+00   1.2487681e+00   4.3927018e-02   3.5019735e-03   5.6157331e-04   1.4239383e-04   4.9217554e-05   2.1174560e-05   1.0687537e-05   6.0753086e-06   3.7759906e-06   2.5093791e-06   1.7521509e-06   1.2671415e-06
   5.0000000e-01   1.3400000e+02   4.3385597e+00   1.3616994e+00   4.7419939e-02   3.6998853e-03   5.8483805e-04   1.4687510e-04   5.0423468e-05   2.1585032e-05   1.0853287e-05   6.1513564e-06   3.8144592e-06   2.5303748e-06   1.7643201e-06   1.2745434e-06
   5.0000000e-01   1.3500000e+02   4.0957492e+00   1.4831470e+00   5.1211379e-02   3.9101327e-03   6.0917545e-04   1.5151508e-04   5.1663291e-05   2.2004927e-05   1.1022223e-05   6.2286557e-06   3.8534816e-06   2.5516400e-06   1.7766311e-06   1.2820248e-06
   5.0000000e-01   1.3600000e+02   3.8511697e+00   1.6133954e+00   5.5328193e-02   4.1335536e-03   6.3463983e-04   1.5631996e-04   5.2938065e-05   2.2434480e-05   1.1194408e-05   6.3072274e-06   3.8930653e-06   2.5731777e-06   1.7890852e-06   1.2895863e-06
   5.0000000e-01   1.3700000e+02   3.6075106e+00   1.7526671e+00   5.9799712e-02   4.3710471e-03   6.6128848e-04   1.6129617e-04   5.4248868e-05   2.2873931e-05   1.1369909e-05   6.3870927e-06   3.9332179e-06   2.5949911e-06   1.8016837e-06   1.2972286e-06
   5.0000000e-01   1.3800000e+02   3.3671638e+00   1.9011058e+00   6.4657974e-02   4.6235785e-03   6.8918188e-04   1.6645042e-04   5.5596815e-05   2.3323525e-05   1.1548793e-05   6.4682730e-06   3.9739474e-06   2.6170833e-06   1.8144281e-06   1.3049523e-06
   5.0000000e-01   1.3900000e+02   3.1322015e+00   2.0587610e+00   6.9937962e-02   4.8921842e-03   7.1838387e-04   1.7178972e-04   5.6983057e-05   2.3783516e-05   1.1731129e-05   6.5507904e-06   4.0152617e-06   2.6394574e-06   1.8273196e-06   1.3127580e-06
   5.0000000e-01   1.4000000e+02   2.9043680e+00   2.2255694e+00   7.5677874e-02   5.1779775e-03   7.4896185e-04   1.7732138e-04   5.8408786e-05   2.4254164e-05   1.1916987e-05   6.6346674e-06   4.0571689e-06   2.6621167e-06   1.8403597e-06   1.3206463e-06
   5.0000000e-01   1.4100000e+02   2.6850823e+00   2.4013371e+00   8.1919410e-02   5.4821547e-03   7.8098699e-04   1.8305301e-04   5.9875234e-05   2.4735737e-05   1.2106440e-05   6.7199267e-06   4.0996771e-06   2.6850644e-06   1.8535497e-06   1.3286180e-06
   5.0000000e-01   1.4200000e+02   2.4754515e+00   2.5857217e+00   8.8708074e-02   5.8060013e-03   8.1453448e-04   1.8899257e-04   6.1383676e-05   2.5228510e-05   1.2299560e-05   6.8065918e-06   4.1427949e-06   2.7083039e-06   1.8668912e-06   1.3366735e-06
   5.0000000e-01   1.4300000e+02   2.2762910e+00   2.7782147e+00   9.6093513e-02   6.1508997e-03   8.4968374e-04   1.9514835e-04   6.2935429e-05   2.5732764e-05   1.2496424e-05   6.8946863e-06   4.1865306e-06   2.7318385e-06   1.8803855e-06   1.3448137e-06
   5.0000000e-01   1.4400000e+02   2.0881500e+00   2.9781256e+00   1.0412987e-01   6.5183363e-03   8.8651870e-04   2.0152901e-04   6.4531859e-05   2.6248791e-05   1.2697109e-05   6.9842346e-06   4.2308930e-06   2.7556717e-06   1.8940341e-06   1.3530392e-06
   5.0000000e-01   1.4500000e+02   1.9113411e+00   3.1845680e+00   1.1287616e-01   6.9099102e-03   9.2512808e-04   2.0814358e-04   6.6174374e-05   2.6776888e-05   1.2901693e-05   7.0752612e-06   4.2758908e-06   2.7798068e-06   1.9078384e-06   1.3613505e-06
   5.0000000e-01   1.4600000e+02   1.7459710e+00   3.3964497e+00   1.2239668e-01   7.3273421e-03   9.6560568e-04   2.1500150e-04   6.7864436e-05   2.7317364e-05   1.3110258e-05   7.1677914e-06   4.3215330e-06   2.8042475e-06   1.9218000e-06   1.3697485e-06
   5.0000000e-01   1.4700000e+02   1.5919712e+00   3.6124664e+00   1.3276146e-01   7.7724840e-03   1.0080507e-03   2.2211261e-04   6.9603554e-05   2.7870533e-05   1.3322885e-05   7.2618509e-06   4.3678287e-06   2.8289973e-06   1.9359205e-06   1.3782339e-06
   5.0000000e-01   1.4800000e+02   1.4491292e+00   3.8311006e+00   1.4404668e-01   8.2473300e-03   1.0525679e-03   2.2948721e-04   7.1393293e-05   2.8436720e-05   1.3539661e-05   7.3574659e-06   4.4147870e-06   2.8540597e-06   1.9502012e-06   1.3868072e-06
   5.0000000e-01   1.4900000e+02   1.3171158e+00   4.0506281e+00   1.5633517e-01   8.7540279e-03   1.0992684e-03   2.3713602e-04   7.3235269e-05   2.9016259e-05   1.3760670e-05   7.4546630e-06   4.4624175e-06   2.8794386e-06   1.9646438e-06   1.3954693e-06
   5.0000000e-01   1.5000000e+02   1.1955122e+00   4.2691295e+00   1.6971694e-01   9.2948911e-03   1.1482696e-03   2.4507027e-04   7.5131158e-05   2.9609492e-05   1.3986003e-05   7.5534694e-06   4.5107296e-06   2.9051376e-06   1.9792500e-06   1.4042208e-06
   5.0000000e-01   1.5100000e+02   1.0838329e+00   4.4845112e+00   1.8428967e-01   9.8724130e-03   1.1996958e-03   2.5330169e-04   7.7082692e-05   3.0216772e-05   1.4215748e-05   7.6539129e-06   4.5597332e-06   2.9311604e-06   1.9940211e-06   1.4130624e-06
   5.0000000e-01   1.5200000e+02   9.8154593e-01   4.6945338e+00   2.0015926e-01   1.0489281e-02   1.2536785e-03   2.6184250e-04   7.9091666e-05   3.0838463e-05   1.4450000e-05   7.7560219e-06   4.6094380e-06   2.9575110e-06   2.0089590e-06   1.4219949e-06
   5.0000000e-01   1.5300000e+02   8.8809115e-01   4.8968478e+00   2.1744039e-01   1.1148392e-02   1.3103571e-03   2.7070551e-04   8.1159939e-05   3.1474937e-05   1.4688854e-05   7.8598251e-06   4.6598541e-06   2.9841932e-06   2.0240652e-06   1.4310191e-06
   5.0000000e-01   1.5400000e+02   8.0289439e-01   5.0890382e+00   2.3625711e-01   1.1852872e-02   1.3698792e-03   2.7990410e-04   8.3289433e-05   3.2126578e-05   1.4932405e-05   7.9653519e-06   4.7109917e-06   3.0112109e-06   2.0393413e-06   1.4401357e-06
   5.0000000e-01   1.5500000e+02   7.2537977e-01   5.2686742e+00   2.5674334e-01   1.2606090e-02   1.4324009e-03   2.8945223e-04   8.5482142e-05   3.2793781e-05   1.5180755e-05   8.0726325e-06   4.7628613e-06   3.0385683e-06   2.0547892e-06   1.4493453e-06
   5.0000000e-01   1.5600000e+02   6.5497943e-01   5.4333655e+00   2.7904350e-01   1.3411686e-02   1.4980881e-03   2.9936454e-04   8.7740129e-05   3.3476953e-05   1.5434004e-05   8.1816973e-06   4.8154733e-06   3.0662692e-06   2.0704104e-06   1.4586489e-06
   5.0000000e-01   1.5700000e+02   5.9114104e-01   5.5808215e+00   3.0331299e-01   1.4273584e-02   1.5671163e-03   3.0965629e-04   9.0065530e-05   3.4176510e-05   1.5692257e-05   8.2925776e-06   4.8688386e-06   3.0943179e-06   2.0862067e-06   1.4680472e-06
   5.0000000e-01   1.5800000e+02   5.3333350e-01   5.7089111e+00   3.2971873e-01   1.5196023e-02   1.6396716e-03   3.2034347e-04   9.2460559e-05   3.4892883e-05   1.5955620e-05   8.4053052e-06   4.9229680e-06   3.1227186e-06   2.1021799e-06   1.4775409e-06
   5.0000000e-01   1.5900000e+02   4.8105103e-01   5.8157229e+00   3.5843958e-01   1.6183580e-02   1.7159513e-03   3.3144280e-04   9.4927510e-05   3.5626514e-05   1.6224204e-05   8.5199125e-06   4.9778726e-06   3.1514754e-06   2.1183316e-06   1.4871308e-06
   5.0000000e-01   1.6000000e+02   4.3381589e-01   5.8996201e+00   3.8966676e-01   1.7241198e-02   1.7961649e-03   3.4297176e-04   9.7468759e-05   3.6377858e-05   1.6498118e-05   8.6364327e-06   5.0335638e-06   3.1805928e-06   2.1346638e-06   1.4968178e-06
   5.0000000e-01   1.6100000e+02   3.9117999e-01   5.9592901e+00   4.2360411e-01   1.8374217e-02   1.8805343e-03   3.5494865e-04   1.0008677e-04   3.7147383e-05   1.6777479e-05   8.7548994e-06   5.0900531e-06   3.2100750e-06   2.1511783e-06   1.5066027e-06
   5.0000000e-01   1.6200000e+02   3.5272566e-01   5.9937849e+00   4.6046829e-01   1.9588409e-02   1.9692953e-03   3.6739261e-04   1.0278409e-04   3.7935572e-05   1.7062403e-05   8.8753471e-06   5.1473520e-06   3.2399265e-06   2.1678768e-06   1.5164863e-06
   5.0000000e-01   1.6300000e+02   3.1806558e-01   6.0025514e+00   5.0048876e-01   2.0890009e-02   2.0626979e-03   3.8032369e-04   1.0556336e-04   3.8742919e-05   1.7353011e-05   8.9978110e-06   5.2054726e-06   3.2701518e-06   2.1847612e-06   1.5264693e-06
   5.0000000e-01   1.6400000e+02   2.8684230e-01   5.9854485e+00   5.4390769e-01   2.2285761e-02   2.1610077e-03   3.9376285e-04   1.0842733e-04   3.9569937e-05   1.7649424e-05   9.1223268e-06   5.2644268e-06   3.3007555e-06   2.2018334e-06   1.5365527e-06
   5.0000000e-01   1.6500000e+02   2.5872725e-01   5.9427522e+00   5.9097951e-01   2.3782955e-02   2.2645068e-03   4.0773207e-04   1.1137884e-04   4.0417149e-05   1.7951770e-05   9.2489311e-06   5.3242269e-06   3.3317421e-06   2.2190954e-06   1.5467374e-06
   5.0000000e-01   1.6600000e+02   2.3341949e-01   5.8751461e+00   6.4197026e-01   2.5389473e-02   2.3734945e-03   4.2225432e-04   1.1442083e-04   4.1285097e-05   1.8260176e-05   9.3776610e-06   5.3848855e-06   3.3631165e-06   2.2365491e-06   1.5570240e-06
   5.0000000e-01   1.6700000e+02   2.1064427e-01   5.7837005e+00   6.9715669e-01   2.7113842e-02   2.4882892e-03   4.3735371e-04   1.1755636e-04   4.2174338e-05   1.8574775e-05   9.5085547e-06   5.4464152e-06   3.3948833e-06   2.2541963e-06   1.5674136e-06
   5.0000000e-01   1.6800000e+02   1.9015142e-01   5.6698380e+00   7.5682482e-01   2.8965287e-02   2.6092290e-03   4.5305544e-04   1.2078859e-04   4.3085444e-05   1.8895702e-05   9.6416509e-06   5.5088290e-06   3.4270474e-06   2.2720392e-06   1.5779070e-06
   5.0000000e-01   1.6900000e+02   1.7171373e-01   5.5352904e+00   8.2126824e-01   3.0953787e-02   2.7366733e-03   4.6938596e-04   1.2412080e-04   4.4019006e-05   1.9223095e-05   9.7769890e-06   5.5721400e-06   3.4596137e-06   2.2900797e-06   1.5885051e-06
   5.0000000e-01   1.7000000e+02   1.5512526e-01   5.3820467e+00   8.9078587e-01   3.3090139e-02   2.8710044e-03   4.8637294e-04   1.2755641e-04   4.4975632e-05   1.9557096e-05   9.9146096e-06   5.6363616e-06   3.4925872e-06   2.3083199e-06   1.5992087e-06
   5.0000000e-01   1.7100000e+02   1.4019972e-01   5.2122964e+00   9.6567909e-01   3.5386031e-02   3.0126285e-03   5.0404541e-04   1.3109894e-04   4.5955947e-05   1.9897850e-05   1.0054554e-05   5.7015073e-06   3.5259729e-06   2.3267618e-06   1.6100189e-06
   5.0000000e-01   1.7200000e+02   1.2676883e-01   5.0283693e+00   1.0462484e+00   3.7854109e-02   3.1619782e-03   5.2243378e-04   1.3475206e-04   4.6960594e-05   2.0245506e-05   1.0196863e-05   5.7675910e-06   3.5597760e-06   2.3454075e-06   1.6209365e-06
   5.0000000e-01   1.7300000e+02   1.1468087e-01   4.8326753e+00   1.1327895e+00   4.0508062e-02   3.3195132e-03   5.4156995e-04   1.3851958e-04   4.7990239e-05   2.0600216e-05   1.0341581e-05   5.8346267e-06   3.5940017e-06   2.3642592e-06   1.6319624e-06
   5.0000000e-01   1.7400000e+02   1.0379915e-01   4.6276460e+00   1.2255881e+00   4.3362708e-02   3.4857231e-03   5.6148733e-04   1.4240543e-04   4.9045564e-05   2.0962135e-05   1.0488751e-05   5.9026287e-06   3.6286552e-06   2.3833189e-06   1.6430976e-06
   5.0000000e-01   1.7500000e+02   9.4000657e-02   4.4156804e+00   1.3249150e+00   4.6434087e-02   3.6611291e-03   5.8222100e-04   1.4641370e-04   5.0127273e-05   2.1331425e-05   1.0638417e-05   5.9716117e-06   3.6637419e-06   2.4025889e-06   1.6543430e-06
