# long, lat, r, g, b
61.7143,87.9429,121,167,206
62.7429,87.9429,120,167,205
63.7714,87.9429,119,167,205
64.8,87.9429,119,167,205
65.8286,87.9429,119,167,205
66.8571,87.9429,119,167,205
67.8857,87.9429,119,167,205
68.9143,87.9429,119,167,205
69.9429,87.9429,119,167,205
70.9714,87.9429,119,167,205
72,87.9429,119,167,205
73.0286,87.9429,119,167,205
74.0571,87.9429,119,167,205
75.0857,87.9429,119,167,205
76.1143,87.9429,119,167,205
77.1429,87.9429,119,167,205
78.1714,87.9429,119,167,205
79.2,87.9429,119,167,205
80.2286,87.9429,119,167,205
81.2571,87.9429,119,167,205
82.2857,87.9429,119,167,205
83.3143,87.9429,119,167,205
84.3429,87.9429,119,166,205
85.3714,87.9429,119,166,205
86.4,87.9429,119,166,205
87.4286,87.9429,119,166,205
88.4571,87.9429,119,166,205
89.4857,87.9429,119,166,205
90.5143,87.9429,119,167,205
91.5429,87.9429,119,167,205
92.5714,87.9429,119,166,205
93.6,87.9429,119,166,205
94.6286,87.9429,119,166,205
95.6571,87.9429,119,166,205
96.6857,87.9429,119,166,205
97.7143,87.9429,119,166,205
98.7429,87.9429,119,166,205
99.7714,87.9429,119,166,205
100.8,87.9429,119,166,205
101.829,87.9429,119,166,205
102.857,87.9429,118,166,205
103.886,87.9429,118,166,205
104.914,87.9429,118,166,204
105.943,87.9429,118,166,204
106.971,87.9429,118,166,204
108,87.9429,118,166,204
109.029,87.9429,118,166,204
110.057,87.9429,118,166,204
111.086,87.9429,118,166,204
112.114,87.9429,118,166,204
113.143,87.9429,118,166,204
114.171,87.9429,118,166,204
115.2,87.9429,118,166,204
116.229,87.9429,118,166,204
117.257,87.9429,118,166,204
118.286,87.9429,118,166,204
119.314,87.9429,118,166,204
120.343,87.9429,118,166,204
121.371,87.9429,118,166,204
122.4,87.9429,118,166,204
123.429,87.9429,118,166,204
124.457,87.9429,118,166,204
125.486,87.9429,118,166,204
126.514,87.9429,118,166,204
127.543,87.9429,118,166,204
128.571,87.9429,119,166,205
129.6,87.9429,119,166,205
130.629,87.9429,120,167,205
131.657,87.9429,120,168,206
132.686,87.9429,122,169,207
133.714,87.9429,124,170,207
134.743,87.9429,125,170,208
135.771,87.9429,127,171,208
136.8,87.9429,128,172,209
137.829,87.9429,129,173,209
138.857,87.9429,132,175,211
139.886,87.9429,137,179,213
140.914,87.9429,142,182,215
141.943,87.9429,145,184,216
142.971,87.9429,149,186,217
144,87.9429,151,188,218
145.029,87.9429,152,188,219
146.057,87.9429,151,188,218
147.086,87.9429,149,187,218
148.114,87.9429,146,185,216
149.143,87.9429,143,182,215
150.171,87.9429,139,180,214
151.2,87.9429,136,178,212
152.229,87.9429,134,176,211
153.257,87.9429,131,175,210
154.286,87.9429,129,173,209
155.314,87.9429,127,171,208
156.343,87.9429,125,170,207
157.371,87.9429,123,169,207
158.4,87.9429,122,168,206
159.429,87.9429,121,168,206
160.457,87.9429,120,167,205
161.486,87.9429,119,166,205
162.514,87.9429,119,166,205
163.543,87.9429,119,166,205
164.571,87.9429,119,166,205
165.6,87.9429,119,166,205
166.629,87.9429,119,166,205
167.657,87.9429,119,166,205
168.686,87.9429,119,166,205
169.714,87.9429,119,166,205
170.743,87.9429,119,166,205
171.771,87.9429,119,167,205
172.8,87.9429,119,167,205
173.829,87.9429,119,167,205
174.857,87.9429,119,166,205
175.886,87.9429,119,166,205
176.914,87.9429,120,166,205
177.943,87.9429,120,167,205
178.971,87.9429,120,167,205

-180,86.9143,120,167,205
-178.971,86.9143,120,167,206
-177.943,86.9143,121,168,206
-176.914,86.9143,121,168,206
-175.886,86.9143,121,168,206
-174.857,86.9143,121,168,207
-173.829,86.9143,122,168,207
-172.8,86.9143,122,169,207
-171.771,86.9143,122,169,207
-170.743,86.9143,122,169,207
-169.714,86.9143,122,169,207
-168.686,86.9143,122,169,207
-167.657,86.9143,122,168,206
-166.629,86.9143,122,168,206
-165.6,86.9143,121,168,206
-164.571,86.9143,121,168,206
-163.543,86.9143,121,168,206
-162.514,86.9143,121,168,206
-161.486,86.9143,121,168,206
-160.457,86.9143,121,168,206
-159.429,86.9143,120,168,206
-158.4,86.9143,120,167,206
-157.371,86.9143,120,168,206
-156.343,86.9143,120,168,206
-155.314,86.9143,121,168,206
-154.286,86.9143,121,167,206
-153.257,86.9143,121,167,206
-152.229,86.9143,120,167,206
-151.2,86.9143,120,167,206
-150.171,86.9143,120,167,205
-149.143,86.9143,120,167,206
-148.114,86.9143,121,167,206
-147.086,86.9143,121,167,206
-146.057,86.9143,121,167,206
-145.029,86.9143,121,167,206
-144,86.9143,121,167,206
-142.971,86.9143,121,168,206
-141.943,86.9143,121,169,206
-140.914,86.9143,122,169,207
-139.886,86.9143,123,169,207
-138.857,86.9143,124,170,207
-137.829,86.9143,125,170,208
-136.8,86.9143,126,171,208
-135.771,86.9143,126,171,208
-134.743,86.9143,126,171,208
-133.714,86.9143,126,171,208
-132.686,86.9143,127,171,208
-131.657,86.9143,127,171,208
-130.629,86.9143,127,172,209
-129.6,86.9143,127,172,209
-128.571,86.9143,127,172,209
-127.543,86.9143,127,171,208
-126.514,86.9143,127,171,208
-125.486,86.9143,127,172,208
-124.457,86.9143,127,172,209
-123.429,86.9143,128,173,209
-122.4,86.9143,129,173,210
-121.371,86.9143,130,174,210
-120.343,86.9143,131,174,210
-119.314,86.9143,132,175,210
-118.286,86.9143,132,176,211
-117.257,86.9143,134,176,211
-116.229,86.9143,135,177,212
-115.2,86.9143,135,178,212
-114.171,86.9143,135,177,212
-113.143,86.9143,135,177,212
-112.114,86.9143,134,177,212
-111.086,86.9143,134,176,211
-110.057,86.9143,133,176,211
-109.029,86.9143,133,176,211
-108,86.9143,134,177,211
-106.971,86.9143,134,177,212
-105.943,86.9143,134,177,212
-104.914,86.9143,134,176,211
-103.886,86.9143,133,176,211
-102.857,86.9143,133,176,211
-101.829,86.9143,133,176,211
-100.8,86.9143,133,176,211
-99.7714,86.9143,133,176,211
-98.7429,86.9143,133,176,211
-97.7143,86.9143,133,176,211
-96.6857,86.9143,133,176,211
-95.6571,86.9143,133,175,211
-94.6286,86.9143,132,175,211
-93.6,86.9143,132,175,211
-92.5714,86.9143,131,175,210
-91.5429,86.9143,131,175,210
-90.5143,86.9143,131,175,210
-89.4857,86.9143,131,175,210
-88.4571,86.9143,131,175,210
-87.4286,86.9143,132,175,210
-86.4,86.9143,132,175,211
-85.3714,86.9143,132,175,211
-84.3429,86.9143,133,176,211
-83.3143,86.9143,134,176,211
-82.2857,86.9143,134,177,212
-81.2571,86.9143,135,178,212
-80.2286,86.9143,136,178,213
-79.2,86.9143,137,179,213
-78.1714,86.9143,138,179,213
-77.1429,86.9143,139,180,214
-76.1143,86.9143,141,181,214
-75.0857,86.9143,142,182,215
-74.0571,86.9143,144,183,215
-73.0286,86.9143,146,184,216
-72,86.9143,147,186,217
-70.9714,86.9143,149,186,218
-69.9429,86.9143,150,187,218
-68.9143,86.9143,151,188,219
-67.8857,86.9143,152,188,219
-66.8571,86.9143,154,190,220
-65.8286,86.9143,156,192,221
-64.8,86.9143,159,193,222
-63.7714,86.9143,162,196,223
-62.7429,86.9143,165,198,225
-61.7143,86.9143,167,199,225
-60.6857,86.9143,168,200,226
-59.6571,86.9143,169,200,226
-58.6286,86.9143,169,200,226
-57.6,86.9143,169,200,226
-56.5714,86.9143,168,200,226
-55.5429,86.9143,167,199,225
-54.5143,86.9143,163,196,224
-53.4857,86.9143,156,191,220
-52.4571,86.9143,147,185,217
-51.4286,86.9143,140,181,214
-50.4,86.9143,136,178,212
-49.3714,86.9143,134,176,211
-48.3429,86.9143,133,176,211
-47.3143,86.9143,132,175,211
-46.2857,86.9143,131,175,210
-45.2571,86.9143,131,174,210
-44.2286,86.9143,131,174,210
-43.2,86.9143,131,175,210
-42.1714,86.9143,131,175,210
-41.1429,86.9143,131,175,210
-40.1143,86.9143,132,175,211
-39.0857,86.9143,133,176,211
-38.0571,86.9143,133,176,211
-37.0286,86.9143,134,177,211
-36,86.9143,135,177,212
-34.9714,86.9143,135,178,212
-33.9429,86.9143,136,178,212
-32.9143,86.9143,136,178,212
-31.8857,86.9143,136,178,212
-30.8571,86.9143,137,178,212
-29.8286,86.9143,136,178,212
-28.8,86.9143,136,178,212
-27.7714,86.9143,135,177,212
-26.7429,86.9143,134,177,212
-25.7143,86.9143,133,176,211
-24.6857,86.9143,132,175,211
-23.6571,86.9143,130,174,210
-22.6286,86.9143,130,174,210
-21.6,86.9143,129,173,209
-20.5714,86.9143,128,173,209
-19.5429,86.9143,128,172,209
-18.5143,86.9143,127,172,209
-17.4857,86.9143,127,171,208
-16.4571,86.9143,126,171,208
-15.4286,86.9143,125,170,208
-14.4,86.9143,124,169,207
-13.3714,86.9143,123,169,206
-12.3429,86.9143,121,168,206
-11.3143,86.9143,120,167,206
-10.2857,86.9143,120,167,206
-9.25714,86.9143,119,167,205
-8.22857,86.9143,119,167,205
-7.2,86.9143,119,166,205
-6.17143,86.9143,119,166,205
-5.14286,86.9143,119,166,205
-4.11429,86.9143,119,166,205
-3.08571,86.9143,119,166,205
-2.05714,86.9143,119,166,205
-1.02857,86.9143,119,166,205
0,86.9143,119,166,205
1.02857,86.9143,119,166,205
2.05714,86.9143,119,166,205
3.08571,86.9143,119,167,205
4.11429,86.9143,119,167,205
5.14286,86.9143,119,167,205
6.17143,86.9143,120,167,205
7.2,86.9143,120,167,205
8.22857,86.9143,120,167,205
9.25714,86.9143,120,167,206
10.2857,86.9143,120,167,205
11.3143,86.9143,120,167,205
12.3429,86.9143,120,167,205
13.3714,86.9143,120,167,205
14.4,86.9143,120,167,205
15.4286,86.9143,120,167,205
16.4571,86.9143,119,167,205
17.4857,86.9143,119,167,205
18.5143,86.9143,119,167,205
19.5429,86.9143,119,167,205
20.5714,86.9143,119,167,205
21.6,86.9143,119,167,205
22.6286,86.9143,119,167,205
23.6571,86.9143,119,167,205
24.6857,86.9143,119,167,205
25.7143,86.9143,119,167,205
26.7429,86.9143,119,167,205
27.7714,86.9143,119,167,205
28.8,86.9143,120,167,206
29.8286,86.9143,120,167,206
30.8571,86.9143,119,167,205
31.8857,86.9143,119,167,205
32.9143,86.9143,120,167,205
33.9429,86.9143,120,167,205
34.9714,86.9143,120,167,205
36,86.9143,120,167,205
37.0286,86.9143,120,167,206
38.0571,86.9143,120,167,206
39.0857,86.9143,120,167,206
40.1143,86.9143,120,167,206
41.1429,86.9143,120,167,206
42.1714,86.9143,120,167,206
43.2,86.9143,120,168,206
44.2286,86.9143,121,168,206
45.2571,86.9143,121,168,206
46.2857,86.9143,121,168,206
47.3143,86.9143,121,168,206
48.3429,86.9143,121,168,206
49.3714,86.9143,121,168,206
50.4,86.9143,121,168,206
51.4286,86.9143,121,168,206
52.4571,86.9143,122,168,206
53.4857,86.9143,122,168,206
54.5143,86.9143,122,168,206
55.5429,86.9143,122,168,206
56.5714,86.9143,122,168,207
57.6,86.9143,122,169,207
58.6286,86.9143,123,169,207
59.6571,86.9143,124,170,207
60.6857,86.9143,124,170,207
61.7143,86.9143,123,169,207
62.7429,86.9143,122,168,206
63.7714,86.9143,121,168,206
64.8,86.9143,121,168,206
65.8286,86.9143,121,168,206
66.8571,86.9143,121,168,206
67.8857,86.9143,121,168,206
68.9143,86.9143,121,168,206
69.9429,86.9143,121,168,206
70.9714,86.9143,121,168,206
72,86.9143,121,168,206
73.0286,86.9143,121,168,206
74.0571,86.9143,121,168,206
75.0857,86.9143,121,168,206
76.1143,86.9143,121,168,206
77.1429,86.9143,121,168,206
78.1714,86.9143,120,168,206
79.2,86.9143,120,168,206
80.2286,86.9143,120,168,206
81.2571,86.9143,120,168,206
82.2857,86.9143,120,168,206
83.3143,86.9143,120,168,206
84.3429,86.9143,120,168,206
85.3714,86.9143,120,168,206
86.4,86.9143,120,167,206
87.4286,86.9143,120,167,206
88.4571,86.9143,120,167,206
89.4857,86.9143,120,167,206
90.5143,86.9143,120,167,206
91.5429,86.9143,120,167,206
92.5714,86.9143,120,167,205
93.6,86.9143,120,167,205
94.6286,86.9143,120,167,205
95.6571,86.9143,120,167,205
96.6857,86.9143,120,167,205
97.7143,86.9143,119,167,205
98.7429,86.9143,119,167,205
99.7714,86.9143,119,167,205
100.8,86.9143,119,166,205
101.829,86.9143,119,166,205
102.857,86.9143,119,166,205
103.886,86.9143,119,166,205
104.914,86.9143,119,166,205
105.943,86.9143,119,166,205
106.971,86.9143,119,166,205
108,86.9143,118,166,205
109.029,86.9143,118,166,204
110.057,86.9143,118,166,204
111.086,86.9143,118,166,204
112.114,86.9143,118,166,204
113.143,86.9143,118,166,204
114.171,86.9143,118,166,204
115.2,86.9143,118,166,204
116.229,86.9143,118,166,204
117.257,86.9143,118,166,204
118.286,86.9143,118,166,204
119.314,86.9143,118,166,204
120.343,86.9143,118,166,204
121.371,86.9143,118,166,204
122.4,86.9143,118,166,204
123.429,86.9143,118,166,204
124.457,86.9143,118,166,204
125.486,86.9143,118,166,204
126.514,86.9143,118,166,204
127.543,86.9143,118,166,204
128.571,86.9143,119,166,205
129.6,86.9143,119,166,205
130.629,86.9143,119,166,205
131.657,86.9143,119,166,205
132.686,86.9143,120,167,205
133.714,86.9143,120,167,206
134.743,86.9143,121,168,206
135.771,86.9143,122,168,206
136.8,86.9143,123,169,207
137.829,86.9143,124,170,207
138.857,86.9143,126,171,208
139.886,86.9143,130,174,210
140.914,86.9143,135,178,212
141.943,86.9143,140,181,214
142.971,86.9143,145,184,216
144,86.9143,150,187,218
145.029,86.9143,153,190,219
146.057,86.9143,156,191,220
147.086,86.9143,157,192,221
148.114,86.9143,157,192,221
149.143,86.9143,156,191,220
150.171,86.9143,153,189,219
151.2,86.9143,149,187,218
152.229,86.9143,145,184,216
153.257,86.9143,140,181,214
154.286,86.9143,137,179,213
155.314,86.9143,134,177,212
156.343,86.9143,132,175,211
157.371,86.9143,130,173,210
158.4,86.9143,126,171,208
159.429,86.9143,122,169,207
160.457,86.9143,120,167,205
161.486,86.9143,119,166,205
162.514,86.9143,119,166,205
163.543,86.9143,119,166,205
164.571,86.9143,119,166,205
165.6,86.9143,119,166,205
166.629,86.9143,119,166,205
167.657,86.9143,119,166,205
168.686,86.9143,119,166,205
169.714,86.9143,119,166,205
170.743,86.9143,119,166,205
171.771,86.9143,119,166,205
172.8,86.9143,119,166,205
173.829,86.9143,119,166,205
174.857,86.9143,119,167,205
175.886,86.9143,119,167,205
176.914,86.9143,119,167,205
177.943,86.9143,120,167,206
178.971,86.9143,120,166,205

-180,85.8857,122,168,206
-178.971,85.8857,122,169,207
-177.943,85.8857,123,169,207
-176.914,85.8857,124,169,207
-175.886,85.8857,124,170,208
-174.857,85.8857,125,170,208
-173.829,85.8857,125,171,208
-172.8,85.8857,126,171,208
-171.771,85.8857,126,171,208
-170.743,85.8857,126,171,208
-169.714,85.8857,126,171,208
-168.686,85.8857,126,171,208
-167.657,85.8857,126,171,208
-166.629,85.8857,125,171,208
-165.6,85.8857,125,170,208
-164.571,85.8857,125,170,207
-163.543,85.8857,124,169,207
-162.514,85.8857,124,169,207
-161.486,85.8857,124,169,207
-160.457,85.8857,123,169,207
-159.429,85.8857,122,169,207
-158.4,85.8857,122,169,207
-157.371,85.8857,122,169,207
-156.343,85.8857,122,169,207
-155.314,85.8857,123,169,207
-154.286,85.8857,122,169,207
-153.257,85.8857,122,168,206
-152.229,85.8857,121,168,206
-151.2,85.8857,121,168,206
-150.171,85.8857,122,168,206
-149.143,85.8857,122,169,207
-148.114,85.8857,122,169,207
-147.086,85.8857,122,169,206
-146.057,85.8857,122,168,206
-145.029,85.8857,122,169,207
-144,85.8857,123,169,207
-142.971,85.8857,123,169,207
-141.943,85.8857,123,169,207
-140.914,85.8857,124,169,207
-139.886,85.8857,125,170,208
-138.857,85.8857,126,171,208
-137.829,85.8857,127,172,209
-136.8,85.8857,128,172,209
-135.771,85.8857,128,172,209
-134.743,85.8857,128,172,209
-133.714,85.8857,128,173,209
-132.686,85.8857,128,172,209
-131.657,85.8857,128,172,209
-130.629,85.8857,128,172,209
-129.6,85.8857,128,172,209
-128.571,85.8857,128,172,209
-127.543,85.8857,128,172,209
-126.514,85.8857,128,172,209
-125.486,85.8857,128,173,209
-124.457,85.8857,129,173,210
-123.429,85.8857,131,174,210
-122.4,85.8857,132,175,211
-121.371,85.8857,132,175,211
-120.343,85.8857,133,176,211
-119.314,85.8857,134,176,211
-118.286,85.8857,134,177,212
-117.257,85.8857,135,177,212
-116.229,85.8857,136,179,213
-115.2,85.8857,137,179,213
-114.171,85.8857,138,180,214
-113.143,85.8857,138,180,214
-112.114,85.8857,138,180,214
-111.086,85.8857,138,180,213
-110.057,85.8857,138,180,213
-109.029,85.8857,139,180,213
-108,85.8857,140,180,214
-106.971,85.8857,140,181,214
-105.943,85.8857,141,181,214
-104.914,85.8857,140,181,214
-103.886,85.8857,140,181,214
-102.857,85.8857,140,180,214
-101.829,85.8857,140,180,214
-100.8,85.8857,139,180,214
-99.7714,85.8857,139,180,214
-98.7429,85.8857,139,180,214
-97.7143,85.8857,140,180,214
-96.6857,85.8857,140,181,214
-95.6571,85.8857,140,180,214
-94.6286,85.8857,139,180,214
-93.6,85.8857,139,180,214
-92.5714,85.8857,140,180,214
-91.5429,85.8857,140,181,214
-90.5143,85.8857,140,181,214
-89.4857,85.8857,140,181,214
-88.4571,85.8857,140,181,214
-87.4286,85.8857,141,181,214
-86.4,85.8857,141,182,214
-85.3714,85.8857,143,182,215
-84.3429,85.8857,144,183,215
-83.3143,85.8857,145,184,216
-82.2857,85.8857,147,185,217
-81.2571,85.8857,149,187,217
-80.2286,85.8857,151,188,218
-79.2,85.8857,152,189,219
-78.1714,85.8857,154,190,220
-77.1429,85.8857,156,191,221
-76.1143,85.8857,158,193,221
-75.0857,85.8857,160,194,222
-74.0571,85.8857,162,195,223
-73.0286,85.8857,164,196,224
-72,85.8857,166,198,225
-70.9714,85.8857,168,199,225
-69.9429,85.8857,169,200,226
-68.9143,85.8857,170,201,226
-67.8857,85.8857,171,201,227
-66.8571,85.8857,172,202,227
-65.8286,85.8857,173,203,228
-64.8,85.8857,175,204,228
-63.7714,85.8857,176,205,229
-62.7429,85.8857,176,205,229
-61.7143,85.8857,177,205,229
-60.6857,85.8857,177,205,229
-59.6571,85.8857,176,205,229
-58.6286,85.8857,176,205,229
-57.6,85.8857,175,204,228
-56.5714,85.8857,174,204,228
-55.5429,85.8857,172,203,227
-54.5143,85.8857,168,200,226
-53.4857,85.8857,162,195,223
-52.4571,85.8857,155,190,220
-51.4286,85.8857,149,187,218
-50.4,85.8857,145,184,216
-49.3714,85.8857,143,183,215
-48.3429,85.8857,143,183,215
-47.3143,85.8857,143,182,215
-46.2857,85.8857,143,182,215
-45.2571,85.8857,143,182,215
-44.2286,85.8857,143,182,215
-43.2,85.8857,143,182,215
-42.1714,85.8857,144,183,215
-41.1429,85.8857,144,183,215
-40.1143,85.8857,145,184,215
-39.0857,85.8857,147,185,216
-38.0571,85.8857,148,186,217
-37.0286,85.8857,150,187,217
-36,85.8857,152,188,218
-34.9714,85.8857,153,189,219
-33.9429,85.8857,155,191,220
-32.9143,85.8857,156,191,220
-31.8857,85.8857,156,191,220
-30.8571,85.8857,156,191,220
-29.8286,85.8857,156,191,220
-28.8,85.8857,155,190,220
-27.7714,85.8857,154,189,219
-26.7429,85.8857,151,188,218
-25.7143,85.8857,149,186,217
-24.6857,85.8857,147,185,216
-23.6571,85.8857,145,184,216
-22.6286,85.8857,144,183,215
-21.6,85.8857,143,183,215
-20.5714,85.8857,143,183,215
-19.5429,85.8857,141,182,215
-18.5143,85.8857,140,181,214
-17.4857,85.8857,137,179,213
-16.4571,85.8857,135,177,212
-15.4286,85.8857,133,176,211
-14.4,85.8857,131,174,210
-13.3714,85.8857,127,172,209
-12.3429,85.8857,125,170,207
-11.3143,85.8857,123,169,207
-10.2857,85.8857,122,168,206
-9.25714,85.8857,121,168,206
-8.22857,85.8857,120,168,206
-7.2,85.8857,120,167,206
-6.17143,85.8857,119,167,205
-5.14286,85.8857,119,167,205
-4.11429,85.8857,119,166,205
-3.08571,85.8857,119,166,205
-2.05714,85.8857,119,166,205
-1.02857,85.8857,119,166,205
0,85.8857,119,166,205
1.02857,85.8857,119,167,205
2.05714,85.8857,120,167,205
3.08571,85.8857,120,167,206
4.11429,85.8857,120,168,206
5.14286,85.8857,121,168,206
6.17143,85.8857,121,168,206
7.2,85.8857,122,168,206
8.22857,85.8857,122,168,206
9.25714,85.8857,122,168,206
10.2857,85.8857,122,168,206
11.3143,85.8857,122,168,206
12.3429,85.8857,122,168,206
13.3714,85.8857,122,168,206
14.4,85.8857,122,168,206
15.4286,85.8857,122,168,206
16.4571,85.8857,121,168,206
17.4857,85.8857,121,168,206
18.5143,85.8857,121,168,206
19.5429,85.8857,121,168,206
20.5714,85.8857,122,168,206
21.6,85.8857,121,168,206
22.6286,85.8857,121,168,206
23.6571,85.8857,121,168,206
24.6857,85.8857,121,168,206
25.7143,85.8857,121,168,206
26.7429,85.8857,121,168,206
27.7714,85.8857,121,168,206
28.8,85.8857,121,168,206
29.8286,85.8857,121,168,206
30.8571,85.8857,121,168,206
31.8857,85.8857,121,168,206
32.9143,85.8857,122,168,206
33.9429,85.8857,122,168,206
34.9714,85.8857,122,168,206
36,85.8857,122,168,206
37.0286,85.8857,122,169,207
38.0571,85.8857,122,169,207
39.0857,85.8857,122,169,207
40.1143,85.8857,122,169,207
41.1429,85.8857,123,169,207
42.1714,85.8857,123,169,207
43.2,85.8857,123,169,207
44.2286,85.8857,123,169,207
45.2571,85.8857,124,169,207
46.2857,85.8857,124,170,207
47.3143,85.8857,124,170,207
48.3429,85.8857,125,170,207
49.3714,85.8857,125,170,208
50.4,85.8857,125,170,208
51.4286,85.8857,125,170,208
52.4571,85.8857,125,171,208
53.4857,85.8857,126,171,208
54.5143,85.8857,126,171,208
55.5429,85.8857,126,171,208
56.5714,85.8857,127,171,208
57.6,85.8857,127,172,209
58.6286,85.8857,127,172,208
59.6571,85.8857,127,172,208
60.6857,85.8857,127,171,208
61.7143,85.8857,126,171,208
62.7429,85.8857,126,171,208
63.7714,85.8857,125,170,208
64.8,85.8857,124,170,207
65.8286,85.8857,124,170,207
66.8571,85.8857,124,169,207
67.8857,85.8857,124,169,207
68.9143,85.8857,124,169,207
69.9429,85.8857,124,169,207
70.9714,85.8857,124,169,207
72,85.8857,124,169,207
73.0286,85.8857,123,169,207
74.0571,85.8857,123,169,207
75.0857,85.8857,123,169,207
76.1143,85.8857,123,169,207
77.1429,85.8857,123,169,207
78.1714,85.8857,123,169,207
79.2,85.8857,123,169,207
80.2286,85.8857,123,169,207
81.2571,85.8857,123,169,207
82.2857,85.8857,123,169,207
83.3143,85.8857,123,169,207
84.3429,85.8857,123,169,207
85.3714,85.8857,123,169,207
86.4,85.8857,123,169,207
87.4286,85.8857,123,169,207
88.4571,85.8857,123,169,207
89.4857,85.8857,123,169,207
90.5143,85.8857,123,169,207
