#Surface Air Temperature (deg C) Anomaly vs 1951-1980 (no data: 9999.00)
-83  175       1.21
-83  177       1.21
-83  179       1.21

-81  -179       0.71
-81  -177       0.71
-81  -175       0.71
-81  -173       0.71
-81  -171       0.71
-81  -169       0.70
-81  -167       0.70
-81  -165       0.70
-81  -163       0.70
-81  -161       0.71
-81  -159       0.71
-81  -157       0.71
-81  -155       0.71
-81  -153       0.73
-81  -151       0.76
-81  -149       0.76
-81  -147       0.76
-81  -145       0.76
-81  -143       1.01
-81  -141       1.01
-81  -139       1.01
-81  -137       1.01
-81  -135       1.20
-81  -133       1.40
-81  -131       1.40
-81  -129       1.40
-81  -127       1.40
-81  -125       1.40
-81  -123       1.40
-81  -121       1.40
-81  -119       1.40
-81  -117       1.40
-81  -115       1.40
-81  -113       1.40
-81  -111       1.40
-81  -109       1.40
-81  -107       1.40
-81  -105       1.40
-81  -103       1.40
-81  -101       1.40
-81  -99       1.41
-81  -97       1.41
-81  -95       1.41
-81  -93       1.41
-81  -91       1.41
-81  -89       1.50
-81  -87       1.50
-81  -85       1.50
-81  -83       1.50
-81  -81       1.54
-81  -79       1.57
-81  -77       1.57
-81  -75       1.57
-81  -73       1.57
-81  -71       0.90
-81  -69       0.90
-81  -67       0.90
-81  -65       0.90
-81  -63       0.81
-81  -61       0.72
-81  -59       0.72
-81  -57       0.72
-81  -55       0.72
-81  -53       0.65
-81  -51       0.65
-81  -49       0.65
-81  -47       0.65
-81  -45       0.63
-81  -43       0.61
-81  -41       0.61
-81  -39       0.61
-81  -37       0.61
-81  -35       0.59
-81  -33       0.59
-81  -31       0.59
-81  -29       0.59
-81  -27       0.65
-81  -25       0.72
-81  -23       0.72
-81  -21       0.72
-81  -19       0.72
-81  -17       0.78
-81  -15       0.78
-81  -13       0.78
-81  -11       0.78
-81   -9       0.83
-81   -7       0.88
-81   -5       0.88
-81   -3       0.88
-81   -1       0.88
-81    1       0.97
-81    3       0.97
-81    5       0.97
-81    7       0.97
-81    9       1.02
-81   11       1.07
-81   13       1.07
-81   15       1.07
-81   17       1.07
-81   19       1.42
-81   21       1.42
-81   23       1.42
-81   25       1.42
-81   27       1.49
-81   29       1.56
-81   31       1.56
-81   33       1.56
-81   35       1.56
-81   37       1.70
-81   39       1.70
-81   41       1.70
-81   43       1.70
-81   45       1.58
-81   47       1.46
-81   49       1.46
-81   51       1.46
-81   53       1.46
-81   55       1.17
-81   57       1.17
-81   59       1.17
-81   61       1.17
-81   63       1.13
-81   65       1.09
-81   67       1.09
-81   69       1.09
-81   71       1.09
-81   73       1.04
-81   75       1.04
-81   77       1.04
-81   79       1.04
-81   81       1.03
-81   83       1.02
-81   85       1.02
-81   87       1.02
-81   89       1.02
-81   91       1.01
-81   93       1.01
-81   95       1.01
-81   97       1.01
-81   99       1.00
-81  101       1.00
-81  103       1.00
-81  105       1.00
-81  107       1.00
-81  109       0.99
-81  111       0.99
-81  113       0.99
-81  115       0.99
-81  117       0.97
-81  119       0.95
-81  121       0.95
-81  123       0.95
-81  125       0.95
-81  127       0.90
-81  129       0.90
-81  131       0.90
-81  133       0.90
-81  135       0.88
-81  137       0.85
-81  139       0.85
-81  141       0.85
-81  143       0.85
-81  145       0.80
-81  147       0.80
-81  149       0.80
-81  151       0.80
-81  153       0.78
-81  155       0.76
-81  157       0.76
-81  159       0.76
-81  161       0.76
-81  163       0.71
-81  165       0.71
-81  167       0.71
-81  169       0.71
-81  171       0.72
-81  173       0.72
-81  175       0.72
-81  177       0.72
-81  179       0.72

-79  -179       0.66
-79  -177       0.66
-79  -175       0.66
-79  -173       0.66
-79  -171       0.64
-79  -169       0.63
-79  -167       0.63
-79  -165       0.63
-79  -163       0.63
-79  -161       0.60
-79  -159       0.60
-79  -157       0.60
-79  -155       0.60
-79  -153       0.58
-79  -151       0.56
-79  -149       0.56
-79  -147       0.56
-79  -145       0.56
-79  -143       1.01
-79  -141       1.01
-79  -139       1.01
-79  -137       1.01
-79  -135       1.20
-79  -133       1.40
-79  -131       1.40
-79  -129       1.40
-79  -127       1.40
-79  -125       1.40
-79  -123       1.40
-79  -121       1.40
-79  -119       1.40
-79  -117       1.40
-79  -115       1.40
-79  -113       1.40
-79  -111       1.40
-79  -109       1.40
-79  -107       1.40
-79  -105       1.40
-79  -103       1.40
-79  -101       1.40
-79  -99       1.41
-79  -97       1.41
-79  -95       1.41
-79  -93       1.41
-79  -91       1.41
-79  -89       1.54
-79  -87       1.54
-79  -85       1.54
-79  -83       1.54
-79  -81       1.41
-79  -79       1.29
-79  -77       1.29
-79  -75       1.29
-79  -73       1.29
-79  -71       0.78
-79  -69       0.78
-79  -67       0.78
-79  -65       0.78
-79  -63       0.70
-79  -61       0.63
-79  -59       0.63
-79  -57       0.63
-79  -55       0.63
-79  -53       0.55
-79  -51       0.55
-79  -49       0.55
-79  -47       0.55
-79  -45       0.54
-79  -43       0.52
-79  -41       0.52
-79  -39       0.52
-79  -37       0.52
-79  -35       0.63
-79  -33       0.63
-79  -31       0.63
-79  -29       0.63
-79  -27       0.68
-79  -25       0.73
-79  -23       0.73
-79  -21       0.73
-79  -19       0.73
-79  -17       0.83
-79  -15       0.83
-79  -13       0.83
-79  -11       0.83
-79   -9       0.89
-79   -7       0.95
-79   -5       0.95
-79   -3       0.95
-79   -1       0.95
-79    1       1.05
-79    3       1.05
-79    5       1.05
-79    7       1.05
-79    9       1.10
-79   11       1.15
-79   13       1.15
-79   15       1.15
-79   17       1.15
-79   19       1.19
-79   21       1.19
-79   23       1.19
-79   25       1.19
-79   27       1.15
-79   29       1.11
-79   31       1.11
-79   33       1.11
-79   35       1.11
-79   37       1.00
-79   39       1.00
-79   41       1.00
-79   43       1.00
-79   45       0.88
-79   47       0.75
-79   49       0.75
-79   51       0.75
-79   53       0.75
-79   55       0.81
-79   57       0.81
-79   59       0.81
-79   61       0.81
-79   63       0.88
-79   65       0.95
-79   67       0.95
-79   69       0.95
-79   71       0.95
-79   73       0.99
-79   75       0.99
-79   77       0.99
-79   79       0.99
-79   81       1.00
-79   83       1.02
-79   85       1.02
-79   87       1.02
-79   89       1.02
-79   91       0.92
-79   93       0.92
-79   95       0.92
-79   97       0.92
-79   99       0.94
-79  101       0.96
-79  103       0.96
-79  105       0.96
-79  107       0.96
-79  109       0.96
-79  111       0.96
-79  113       0.96
-79  115       0.96
-79  117       0.94
-79  119       0.92
-79  121       0.92
-79  123       0.92
-79  125       0.92
-79  127       0.87
-79  129       0.87
-79  131       0.87
-79  133       0.87
-79  135       0.85
-79  137       0.83
-79  139       0.83
-79  141       0.83
-79  143       0.83
-79  145       0.77
-79  147       0.77
-79  149       0.77
-79  151       0.77
-79  153       0.72
-79  155       0.67
-79  157       0.67
-79  159       0.67
-79  161       0.67
-79  163       0.65
-79  165       0.65
-79  167       0.65
-79  169       0.65
-79  171       0.65
-79  173       0.65
-79  175       0.65
-79  177       0.65
-79  179       0.65

-77  -179       0.61
-77  -177       0.61
-77  -175       0.61
-77  -173       0.61
-77  -171       0.59
-77  -169       0.57
-77  -167       0.57
-77  -165       0.57
-77  -163       0.57
-77  -161       0.50
-77  -159       0.50
-77  -157       0.50
-77  -155       0.50
-77  -153       0.44
-77  -151       0.38
-77  -149       0.38
-77  -147       0.38
-77  -145       0.38
-77  -143    9999.00
-77  -141    9999.00
-77  -139    9999.00
-77  -137    9999.00
-77  -135    9999.00
-77  -133    9999.00
-77  -131    9999.00
-77  -129    9999.00
-77  -127    9999.00
-77  -125    9999.00
-77  -123    9999.00
-77  -121    9999.00
-77  -119    9999.00
-77  -117    9999.00
-77  -115    9999.00
-77  -113    9999.00
-77  -111    9999.00
-77  -109    9999.00
-77  -107    9999.00
-77  -105    9999.00
-77  -103    9999.00
-77  -101    9999.00
-77  -99    9999.00
-77  -97    9999.00
-77  -95    9999.00
-77  -93    9999.00
-77  -91    9999.00
-77  -89       1.58
-77  -87       1.58
-77  -85       1.58
-77  -83       1.58
-77  -81       1.30
-77  -79       1.03
-77  -77       1.03
-77  -75       1.03
-77  -73       1.03
-77  -71       0.66
-77  -69       0.66
-77  -67       0.66
-77  -65       0.66
-77  -63       0.60
-77  -61       0.54
-77  -59       0.54
-77  -57       0.54
-77  -55       0.54
-77  -53       0.47
-77  -51       0.47
-77  -49       0.47
-77  -47       0.47
-77  -45       0.45
-77  -43       0.43
-77  -41       0.43
-77  -39       0.43
-77  -37       0.43
-77  -35       0.66
-77  -33       0.66
-77  -31       0.66
-77  -29       0.66
-77  -27       0.70
-77  -25       0.74
-77  -23       0.74
-77  -21       0.74
-77  -19       0.74
-77  -17       0.89
-77  -15       0.89
-77  -13       0.89
-77  -11       0.89
-77   -9       0.95
-77   -7       1.01
-77   -5       1.01
-77   -3       1.01
-77   -1       1.01
-77    1       1.12
-77    3       1.12
-77    5       1.12
-77    7       1.12
-77    9       1.17
-77   11       1.23
-77   13       1.23
-77   15       1.23
-77   17       1.23
-77   19       0.97
-77   21       0.97
-77   23       0.97
-77   25       0.97
-77   27       0.84
-77   29       0.70
-77   31       0.70
-77   33       0.70
-77   35       0.70
-77   37       0.37
-77   39       0.37
-77   41       0.37
-77   43       0.37
-77   45       0.24
-77   47       0.10
-77   49       0.10
-77   51       0.10
-77   53       0.10
-77   55       0.48
-77   57       0.48
-77   59       0.48
-77   61       0.48
-77   63       0.65
-77   65       0.82
-77   67       0.82
-77   69       0.82
-77   71       0.82
-77   73       0.93
-77   75       0.93
-77   77       0.93
-77   79       0.93
-77   81       0.98
-77   83       1.02
-77   85       1.02
-77   87       1.02
-77   89       1.02
-77   91       0.84
-77   93       0.84
-77   95       0.84
-77   97       0.84
-77   99       0.89
-77  101       0.93
-77  103       0.93
-77  105       0.93
-77  107       0.93
-77  109       0.93
-77  111       0.93
-77  113       0.93
-77  115       0.93
-77  117       0.92
-77  119       0.91
-77  121       0.91
-77  123       0.91
-77  125       0.91
-77  127       0.84
-77  129       0.84
-77  131       0.84
-77  133       0.84
-77  135       0.82
-77  137       0.80
-77  139       0.80
-77  141       0.80
-77  143       0.80
-77  145       0.75
-77  147       0.75
-77  149       0.75
-77  151       0.75
-77  153       0.67
-77  155       0.59
-77  157       0.59
-77  159       0.59
-77  161       0.59
-77  163       0.59
-77  165       0.59
-77  167       0.59
-77  169       0.59
-77  171       0.59
-77  173       0.59
-77  175       0.59
-77  177       0.59
-77  179       0.59

-75  -179       0.59
-75  -177       0.59
-75  -175       0.59
-75  -173       0.59
-75  -171       0.60
-75  -169       0.62
-75  -167       0.62
-75  -165       0.62
-75  -163       0.62
-75  -161       0.53
-75  -159       0.53
-75  -157       0.53
-75  -155       0.53
-75  -153       0.40
-75  -151       0.27
-75  -149       0.27
-75  -147       0.27
-75  -145       0.27
-75  -143    9999.00
-75  -141    9999.00
-75  -139    9999.00
-75  -137    9999.00
-75  -135    9999.00
-75  -133    9999.00
-75  -131    9999.00
-75  -129    9999.00
-75  -127    9999.00
-75  -125    9999.00
-75  -123    9999.00
-75  -121    9999.00
-75  -119    9999.00
-75  -117    9999.00
-75  -115    9999.00
-75  -113    9999.00
-75  -111    9999.00
-75  -109    9999.00
-75  -107    9999.00
-75  -105    9999.00
-75  -103    9999.00
-75  -101    9999.00
-75  -99    9999.00
-75  -97    9999.00
-75  -95    9999.00
-75  -93    9999.00
-75  -91    9999.00
-75  -89       0.78
-75  -87       0.78
-75  -85       0.78
-75  -83       0.78
-75  -81       0.81
-75  -79       0.85
-75  -77       0.85
-75  -75       0.85
-75  -73       0.85
-75  -71       0.72
-75  -69       0.72
-75  -67       0.72
-75  -65       0.72
-75  -63       0.68
-75  -61       0.65
-75  -59       0.65
-75  -57       0.65
-75  -55       0.65
-75  -53       0.64
-75  -51       0.64
-75  -49       0.64
-75  -47       0.64
-75  -45       0.59
-75  -43       0.54
-75  -41       0.54
-75  -39       0.54
-75  -37       0.54
-75  -35       0.72
-75  -33       0.72
-75  -31       0.72
-75  -29       0.72
-75  -27       0.76
-75  -25       0.81
-75  -23       0.81
-75  -21       0.81
-75  -19       0.81
-75  -17       0.99
-75  -15       0.99
-75  -13       0.99
-75  -11       0.99
-75   -9       1.05
-75   -7       1.11
-75   -5       1.11
-75   -3       1.11
-75   -1       1.11
-75    1       1.22
-75    3       1.22
-75    5       1.22
-75    7       1.22
-75    9       1.22
-75   11       1.23
-75   13       1.23
-75   15       1.23
-75   17       1.23
-75   19       0.90
-75   21       0.90
-75   23       0.90
-75   25       0.90
-75   27       0.74
-75   29       0.59
-75   31       0.59
-75   33       0.59
-75   35       0.59
-75   37       0.35
-75   39       0.35
-75   41       0.35
-75   43       0.35
-75   45       0.24
-75   47       0.14
-75   49       0.14
-75   51       0.14
-75   53       0.14
-75   55       0.39
-75   57       0.39
-75   59       0.39
-75   61       0.39
-75   63       0.51
-75   65       0.64
-75   67       0.64
-75   69       0.64
-75   71       0.64
-75   73       0.78
-75   75       0.78
-75   77       0.78
-75   79       0.78
-75   81       0.81
-75   83       0.83
-75   85       0.83
-75   87       0.83
-75   89       0.83
-75   91       0.79
-75   93       0.79
-75   95       0.79
-75   97       0.79
-75   99       0.76
-75  101       0.74
-75  103       0.74
-75  105       0.74
-75  107       0.74
-75  109       0.74
-75  111       0.74
-75  113       0.74
-75  115       0.74
-75  117       0.79
-75  119       0.85
-75  121       0.85
-75  123       0.85
-75  125       0.85
-75  127       0.66
-75  129       0.66
-75  131       0.66
-75  133       0.66
-75  135       0.60
-75  137       0.54
-75  139       0.54
-75  141       0.54
-75  143       0.54
-75  145       0.49
-75  147       0.49
-75  149       0.49
-75  151       0.49
-75  153       0.52
-75  155       0.55
-75  157       0.55
-75  159       0.55
-75  161       0.55
-75  163       0.56
-75  165       0.56
-75  167       0.56
-75  169       0.56
-75  171       0.56
-75  173       0.57
-75  175       0.57
-75  177       0.57
-75  179       0.57

-73  -179       0.57
-73  -177       0.57
-73  -175       0.57
-73  -173       0.57
-73  -171       0.59
-73  -169       0.62
-73  -167       0.62
-73  -165       0.62
-73  -163       0.62
